Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,Price
34409,3530,4.0,5.0,2,1979.0,Downtown,Poor,,522373
34410,1615,2.0,2.0,2,2002.0,Suburban,Fair,Yes,115845
34411,6366,12.0,12.0,3,2000.0,Urban,Excellent,Attached,846929
34412,5099,9.0,10.0,2,,Downtown,,Attached,5000000
34413,3533,7.0,8.0,3,1982.0,Urban,Good,Yes,1050912
34414,4345,7.0,7.0,4,1987.0,Downtown,Good,No,1188143
34415,11647,12.0,,2,2003.0,Downtown,Good,Attached,5000000
34416,9496,12.0,12.0,4,2005.0,Urban,Fair,No,3410516
34417,4936,8.0,8.0,3,1964.0,Urban,Poor,Attached,833965
34418,2823,4.0,4.0,3,1996.0,Urban,Excellent,Yes,1109540
34419,7764,12.0,12.0,4,1997.0,Urban,Good,Attached,4278747
34420,1526,2.0,3.0,2,1951.0,Urban,Poor,Attached,100536
34421,5862,8.0,11.0,4,2018.0,Rural,Excellent,Detached,1665485
34422,3001,5.0,6.0,2,1967.0,Urban,Fair,Yes,338792
34423,2357,6.0,5.0,1,2001.0,Urban,Fair,Attached,272777
34424,803,4.0,2.0,1,1977.0,Urban,Excellent,Attached,200643
34425,2445,2.0,3.0,1,1991.0,Downtown,Fair,Attached,226389
34426,4330,5.0,7.0,1,1999.0,Downtown,Good,No,1031294
34427,4350,7.0,8.0,4,1988.0,Suburban,Good,Attached,808444
34428,5183,10.0,10.0,4,2002.0,Rural,Good,Detached,1154494
34429,13591,,12.0,4,1979.0,Urban,,Attached,3714132
34430,8619,12.0,12.0,4,2011.0,Rural,Good,Detached,2141814
34431,5044,7.0,9.0,4,1966.0,Urban,Fair,Attached,821843
34432,4140,8.0,8.0,4,1975.0,Suburban,Good,Attached,422256
34433,11463,12.0,12.0,1,1988.0,Downtown,Fair,Yes,2123724
34434,1647,2.0,4.0,1,1971.0,Rural,Fair,Detached,57443
34435,4220,7.0,9.0,4,2017.0,Urban,,Attached,1410441
34436,3282,7.0,7.0,3,1998.0,Rural,Good,Yes,704847
34437,1085,4.0,3.0,1,1970.0,Urban,Fair,Yes,104743
34438,933,2.0,2.0,1,2000.0,Urban,Fair,No,88867
34439,3792,8.0,7.0,1,1955.0,Downtown,Fair,No,450056
34440,2054,4.0,4.0,1,1993.0,Urban,Excellent,Yes,627644
34441,1657,2.0,3.0,1,1976.0,Downtown,Good,No,189449
34442,2884,5.0,5.0,2,2016.0,Suburban,Excellent,Detached,773484
34443,4373,6.0,7.0,1,1965.0,Downtown,Fair,No,367012
34444,5220,7.0,9.0,1,1988.0,Downtown,Good,Detached,908805
34445,2648,4.0,4.0,3,1958.0,Urban,Good,Yes,330384
34446,2742,3.0,4.0,3,1987.0,Urban,Good,No,541059
34447,15000,,12.0,3,1987.0,Urban,,No,2494379
34448,1101,3.0,2.0,1,1978.0,Downtown,Fair,No,128256
34449,2371,3.0,4.0,3,2007.0,Downtown,Poor,Yes,268705
34450,7896,12.0,12.0,4,1975.0,Rural,Good,Yes,1638860
34451,1172,3.0,3.0,1,,Suburban,Good,Yes,138381
34452,4968,8.0,9.0,1,1980.0,Downtown,Fair,No,710362
34453,12643,,,3,1951.0,Urban,Excellent,Attached,4131878
34454,4306,8.0,7.0,2,1981.0,Urban,,Attached,493307
34455,2655,6.0,5.0,1,1988.0,Downtown,Fair,No,497770
34456,5362,8.0,9.0,3,1969.0,Downtown,Fair,Detached,824116
34457,2317,3.0,3.0,1,1979.0,Urban,Good,Attached,267542
34458,7075,12.0,12.0,2,1978.0,Downtown,Excellent,No,2998437
34459,2097,1.0,3.0,1,1983.0,Urban,Fair,No,83716
34460,5011,9.0,8.0,1,2013.0,Downtown,Excellent,Attached,2192366
34461,5352,8.0,10.0,3,1965.0,Downtown,Fair,No,941369
34462,15000,12.0,12.0,4,2022.0,Rural,Excellent,Detached,5000000
34463,1750,2.0,4.0,1,2015.0,Downtown,Excellent,No,693456
34464,7094,12.0,12.0,4,2015.0,Suburban,,Attached,1718543
34465,2885,2.0,4.0,2,1969.0,Urban,Poor,Detached,175984
34466,3863,5.0,7.0,3,2016.0,Urban,Excellent,No,1275050
34467,5049,8.0,10.0,4,2000.0,Urban,Good,Detached,1789509
34468,7008,12.0,12.0,2,1998.0,Downtown,Good,Attached,1917409
34469,15000,12.0,12.0,1,1994.0,Downtown,Excellent,No,5000000
34470,3520,3.0,5.0,2,1967.0,Downtown,Poor,Yes,114427
34471,1287,3.0,2.0,1,1978.0,Urban,Poor,Attached,69028
34472,7867,12.0,12.0,2,1972.0,Downtown,,Attached,2811532
34473,1424,2.0,3.0,1,1979.0,Urban,Fair,No,76569
34474,3361,5.0,5.0,4,1975.0,Urban,Fair,Yes,499468
34475,2033,2.0,3.0,1,,Urban,Excellent,Detached,2373202
34476,3248,6.0,6.0,4,,Suburban,Good,Attached,740441
34477,7509,12.0,12.0,3,1996.0,Urban,Fair,Attached,2106549
34478,956,1.0,2.0,1,1952.0,Downtown,Excellent,No,165052
34479,4778,8.0,9.0,4,1958.0,Urban,Poor,No,982629
34480,4061,7.0,7.0,4,2024.0,Urban,Fair,Yes,1030824
34481,6048,12.0,12.0,4,1992.0,Suburban,Excellent,Attached,2787744
34482,3405,9.0,9.0,2,1993.0,Rural,Poor,Detached,560349
34483,1810,4.0,5.0,3,1988.0,Rural,Poor,Detached,150777
34484,5214,8.0,8.0,4,1956.0,Suburban,,Attached,1078839
34485,5145,7.0,8.0,3,1984.0,Downtown,Fair,Detached,574026
34486,4195,6.0,7.0,4,1988.0,Suburban,Fair,Yes,498488
34487,2500,2.0,4.0,2,1980.0,Urban,,Yes,553215
34488,13599,12.0,12.0,3,2016.0,Urban,Excellent,Attached,4555730
34489,1482,1.0,4.0,1,2010.0,Downtown,Good,No,534393
34490,11362,12.0,12.0,4,2011.0,Rural,Excellent,Yes,4287900
34491,6537,12.0,12.0,4,1999.0,Rural,,Detached,2660834
34492,8070,12.0,12.0,4,2008.0,Suburban,Fair,Attached,2533240
34493,2116,4.0,3.0,1,1997.0,Downtown,Fair,Attached,250400
34494,3435,5.0,6.0,2,1983.0,Urban,Good,Attached,495643
34495,1976,4.0,4.0,1,1961.0,Downtown,Poor,Attached,153081
34496,2688,5.0,6.0,2,1964.0,Downtown,Poor,No,294836
34497,4057,7.0,7.0,3,,Downtown,Good,No,1720265
34498,4115,5.0,7.0,3,1958.0,Downtown,Poor,Yes,584158
34499,3540,6.0,6.0,3,2012.0,Urban,Excellent,Yes,1282283
34500,1152,1.0,2.0,1,1971.0,Downtown,Poor,No,65722
34501,4336,8.0,8.0,1,1996.0,Downtown,Fair,No,718371
34502,1471,3.0,3.0,1,2024.0,Downtown,Poor,No,282203
34503,892,2.0,1.0,1,1975.0,Downtown,Poor,No,35931
34504,2558,3.0,4.0,3,1992.0,Rural,Poor,Attached,193710
34505,3874,6.0,8.0,1,2013.0,Downtown,Fair,Attached,777105
34506,4586,6.0,8.0,2,2015.0,Downtown,Excellent,No,1358364
34507,3205,6.0,6.0,3,1946.0,Suburban,Poor,Yes,506214
34508,3003,5.0,5.0,2,1968.0,Downtown,,No,734274
34509,10556,12.0,,4,1984.0,Rural,Fair,Detached,2513936
34510,8142,12.0,12.0,1,,Downtown,Fair,Attached,1553566
34511,3500,6.0,7.0,1,1982.0,Downtown,Fair,No,313216
34512,10232,12.0,12.0,4,2007.0,Rural,Good,Detached,4786962
34513,2672,5.0,6.0,1,2015.0,Downtown,Poor,No,287576
34514,1185,2.0,3.0,1,1992.0,Urban,Excellent,No,199371
34515,1025,4.0,3.0,1,1963.0,Urban,Poor,No,125691
34516,8935,12.0,12.0,3,1967.0,Urban,Fair,Attached,2160904
34517,3220,5.0,6.0,2,1952.0,Downtown,Fair,Attached,302910
34518,2508,1.0,3.0,1,1980.0,Downtown,Fair,Yes,114716
34519,3916,4.0,6.0,2,1985.0,Suburban,Poor,Yes,332778
34520,7785,12.0,12.0,4,2001.0,Suburban,Excellent,Attached,4013872
34521,8156,12.0,12.0,3,1987.0,Urban,Good,Attached,1888303
34522,15000,12.0,12.0,4,2007.0,Rural,Good,Detached,3505917
34523,4386,6.0,8.0,4,1995.0,Urban,Fair,No,700256
34524,4011,7.0,7.0,4,1966.0,Suburban,Good,Attached,686005
34525,2598,4.0,5.0,2,2008.0,Urban,Excellent,No,839644
34526,12099,12.0,12.0,4,1999.0,Urban,Excellent,Detached,4209739
34527,4790,7.0,8.0,3,2007.0,Urban,Good,Attached,996164
34528,6533,12.0,12.0,4,1999.0,Rural,Excellent,Yes,3495023
34529,1685,4.0,3.0,1,2025.0,Urban,Excellent,Attached,449368
34530,4962,7.0,8.0,2,1987.0,Downtown,Excellent,No,1859789
34531,2814,5.0,5.0,3,1983.0,Urban,Excellent,Detached,851149
34532,6361,12.0,12.0,4,2021.0,Urban,Excellent,Attached,4293496
34533,1082,1.0,1.0,2,1999.0,Urban,Good,Detached,242836
34534,1418,3.0,3.0,1,2015.0,Urban,Good,No,250493
34535,1915,1.0,3.0,1,1966.0,Downtown,Fair,Attached,30161
34536,2093,5.0,4.0,1,1999.0,Urban,Good,Yes,486670
34537,1044,4.0,2.0,1,1999.0,Downtown,Fair,No,156847
34538,3726,5.0,5.0,1,1992.0,Urban,Fair,Attached,371659
34539,3692,5.0,6.0,1,1964.0,Downtown,Good,Yes,392869
34540,2527,3.0,4.0,2,1959.0,Urban,Poor,Yes,141411
34541,5068,9.0,8.0,4,1980.0,Urban,Good,Detached,1390999
34542,7283,12.0,12.0,2,1964.0,Downtown,Good,No,2004382
34543,7761,12.0,12.0,4,1994.0,Urban,Good,Yes,1623876
34544,3039,5.0,5.0,3,1982.0,Urban,Good,No,587231
34545,5751,8.0,11.0,4,1991.0,Urban,Fair,No,1239099
34546,3019,5.0,5.0,1,1961.0,Downtown,Fair,No,376855
34547,3391,5.0,7.0,2,,Urban,Excellent,No,661841
34548,5462,9.0,9.0,2,1994.0,Downtown,Fair,Attached,1216492
34549,3694,6.0,6.0,3,2025.0,Suburban,Excellent,Attached,1427605
34550,3543,5.0,7.0,2,2018.0,Urban,Good,No,770451
34551,8070,12.0,12.0,1,1995.0,Downtown,Good,Attached,2766902
34552,12025,12.0,12.0,2,1998.0,Urban,,Detached,2227906
34553,4718,8.0,9.0,3,1958.0,Urban,Good,No,883549
34554,3748,6.0,7.0,2,1995.0,Downtown,Fair,Attached,345117
34555,894,4.0,3.0,1,1977.0,Urban,Excellent,No,177016
34556,13394,12.0,,4,,Suburban,Good,Detached,5000000
34557,2254,4.0,5.0,2,2014.0,Urban,Good,Yes,384732
34558,4460,7.0,8.0,4,,Urban,Excellent,No,1136433
34559,1166,1.0,1.0,6,2002.0,Downtown,Good,Yes,262475
34560,7170,12.0,12.0,1,2020.0,Downtown,Good,No,5000000
34561,8281,12.0,,4,2019.0,Rural,Excellent,Detached,3739279
34562,2475,4.0,4.0,1,1992.0,Suburban,,Attached,474254
34563,946,1.0,1.0,1,1975.0,Downtown,Good,No,102300
34564,10514,12.0,12.0,4,1956.0,Urban,Good,Attached,4069119
34565,4400,8.0,9.0,4,2005.0,Urban,Fair,Attached,1184175
34566,3380,3.0,6.0,1,1992.0,Downtown,Fair,Yes,468395
34567,15000,12.0,,3,2001.0,Urban,Good,Attached,4902492
34568,12041,,12.0,4,1953.0,Suburban,Fair,Attached,2734105
34569,2578,3.0,4.0,3,1962.0,Urban,Good,Attached,354886
34570,4341,6.0,9.0,4,1996.0,Urban,,Yes,1344982
34571,4613,8.0,9.0,2,2018.0,Downtown,Good,No,1350742
34572,3833,5.0,5.0,1,1973.0,Downtown,Poor,No,355801
34573,1210,4.0,3.0,1,2007.0,Downtown,Poor,No,158338
34574,3077,4.0,5.0,2,1995.0,Rural,Poor,Detached,356053
34575,2205,5.0,4.0,1,1999.0,Rural,Good,Detached,294255
34576,5645,6.0,8.0,4,1990.0,Suburban,Fair,Attached,1047447
34577,3438,4.0,5.0,2,1996.0,Downtown,Good,No,1054099
34578,3160,4.0,6.0,3,2014.0,Rural,,Attached,566288
34579,5987,10.0,12.0,3,2015.0,Downtown,Poor,Yes,1312006
34580,9383,12.0,12.0,4,2009.0,Urban,Excellent,Yes,5000000
34581,1543,1.0,1.0,1,1988.0,Urban,Poor,No,33371
34582,516,1.0,1.0,2,1951.0,Urban,Poor,Yes,45595
34583,4383,8.0,9.0,3,2011.0,Urban,Excellent,No,1886485
34584,2671,5.0,6.0,3,2016.0,Urban,Excellent,No,1229443
34585,1069,2.0,2.0,1,2022.0,Suburban,Good,Detached,112712
34586,2528,5.0,4.0,2,1949.0,Urban,,Yes,249931
34587,3135,5.0,4.0,2,1980.0,Urban,Fair,Yes,557302
34588,1594,4.0,4.0,1,1994.0,Downtown,Poor,Attached,121321
34589,7468,12.0,12.0,4,1978.0,Downtown,Good,No,2351919
34590,3774,4.0,5.0,3,2014.0,Urban,Fair,Yes,556703
34591,2129,5.0,5.0,3,2017.0,Urban,Excellent,Detached,971072
34592,5590,8.0,10.0,2,2008.0,Downtown,Good,No,2123126
34593,1568,5.0,4.0,1,2011.0,Downtown,Good,No,229345
34594,12185,12.0,12.0,3,2011.0,Urban,Fair,Attached,1322751
34595,1997,1.0,2.0,2,1970.0,Urban,Good,No,260281
34596,15000,12.0,12.0,4,1945.0,Rural,Fair,Yes,3116375
34597,11401,12.0,12.0,3,1982.0,Urban,Good,Attached,2658030
34598,3490,9.0,8.0,2,1979.0,Urban,,,1133525
34599,15000,12.0,12.0,4,1986.0,Suburban,Good,Attached,3548482
34600,1463,4.0,3.0,1,1999.0,Urban,Fair,Attached,244824
34601,2823,3.0,4.0,3,1964.0,Urban,Fair,Yes,180899
34602,9118,12.0,12.0,3,1998.0,Urban,Good,Yes,3027764
34603,4701,9.0,9.0,4,2000.0,Urban,Good,No,1500077
34604,6041,11.0,12.0,2,1952.0,Downtown,Fair,No,1213346
34605,5472,8.0,10.0,3,2013.0,Urban,Good,Attached,1294715
34606,8190,,12.0,4,2002.0,Urban,Good,,4144631
34607,4883,7.0,9.0,3,,Urban,Excellent,No,2039958
34608,13442,12.0,12.0,4,2008.0,Urban,Good,Detached,5000000
34609,4461,9.0,9.0,4,1961.0,Urban,Good,Detached,1167444
34610,2447,5.0,5.0,1,2018.0,Downtown,Poor,No,479215
34611,6578,12.0,12.0,4,2012.0,Urban,Fair,,2586185
34612,2607,5.0,6.0,2,,Urban,Excellent,No,954989
34613,2978,5.0,5.0,4,1971.0,Suburban,Poor,Attached,298476
34614,7009,12.0,12.0,3,2012.0,Downtown,Excellent,Detached,3172235
34615,3806,8.0,7.0,2,1999.0,Suburban,Good,Attached,853489
34616,4713,9.0,10.0,4,1989.0,Suburban,Good,Attached,1541778
34617,3921,7.0,8.0,2,2016.0,Suburban,Good,Attached,839691
34618,7659,12.0,12.0,2,1992.0,Downtown,Fair,Detached,1740179
34619,2316,5.0,4.0,2,1994.0,Suburban,Fair,Yes,354211
34620,6037,12.0,12.0,4,1989.0,Urban,Fair,Attached,2223926
34621,10029,12.0,12.0,3,2008.0,Urban,Good,Attached,5000000
34622,3274,5.0,6.0,1,2017.0,Downtown,Good,No,726355
34623,6287,12.0,12.0,3,1987.0,Suburban,Fair,Detached,1367228
34624,1311,2.0,1.0,1,1990.0,Downtown,Poor,Attached,52238
34625,1257,4.0,3.0,1,,Urban,Excellent,Detached,528693
34626,4145,7.0,8.0,2,2025.0,Downtown,Excellent,Attached,2191614
34627,788,1.0,2.0,1,1948.0,Downtown,Fair,No,51977
34628,2242,4.0,3.0,1,1987.0,Suburban,Fair,Attached,159953
34629,1147,3.0,1.0,1,,Downtown,Excellent,No,619905
34630,3016,5.0,5.0,2,1981.0,Urban,Fair,Yes,278838
34631,607,3.0,2.0,1,2007.0,Rural,Good,No,84530
34632,2054,4.0,3.0,1,,Downtown,Excellent,Yes,1196347
34633,14821,12.0,12.0,3,1988.0,Urban,Fair,Detached,3121421
34634,1119,1.0,1.0,1,1988.0,Downtown,Poor,Yes,29536
34635,5571,9.0,10.0,4,1970.0,Suburban,Poor,Attached,854571
34636,4725,6.0,6.0,2,1993.0,Downtown,Poor,No,544138
34637,5244,9.0,8.0,3,1966.0,Urban,,Detached,757260
34638,9454,12.0,12.0,3,1980.0,Downtown,Fair,No,2545704
34639,9880,12.0,12.0,1,2023.0,Downtown,Excellent,No,5000000
34640,15000,12.0,12.0,4,2020.0,Rural,Fair,Detached,3185912
34641,7953,12.0,12.0,2,1961.0,Downtown,Fair,Yes,1241760
34642,2877,5.0,4.0,1,1983.0,Downtown,Fair,Yes,212387
34643,2191,5.0,5.0,1,2000.0,Suburban,Fair,Attached,349210
34644,13692,12.0,12.0,3,1967.0,Urban,Good,No,5000000
34645,2201,4.0,6.0,1,1995.0,Urban,Fair,Detached,277749
34646,1731,5.0,5.0,2,1975.0,Urban,Fair,Attached,257481
34647,3437,7.0,6.0,2,1968.0,Urban,Fair,Yes,249726
34648,9282,12.0,12.0,4,1953.0,Urban,Fair,Yes,2538173
34649,5476,11.0,10.0,4,1978.0,Urban,Fair,Attached,1256158
34650,9649,12.0,12.0,3,2010.0,Downtown,Fair,No,3299968
34651,3110,6.0,5.0,2,1984.0,Urban,Excellent,No,504155
34652,14264,12.0,12.0,2,2000.0,Urban,Poor,Attached,5000000
34653,2670,4.0,6.0,1,1992.0,Rural,Good,Detached,421747
34654,7287,12.0,12.0,2,1992.0,Downtown,Good,Detached,2628543
34655,5529,7.0,10.0,3,1994.0,Downtown,Good,No,1563776
34656,2611,3.0,5.0,3,2018.0,Urban,Excellent,Attached,1022366
34657,11557,12.0,12.0,1,2000.0,Downtown,Good,Detached,4279719
34658,6819,12.0,12.0,4,1961.0,Urban,Good,Attached,2460170
34659,13155,12.0,12.0,2,1997.0,Downtown,Good,Attached,4699341
34660,1998,3.0,4.0,1,1986.0,Downtown,Good,No,247642
34661,9427,12.0,12.0,3,1991.0,Urban,Fair,Detached,2741837
34662,2355,4.0,4.0,2,1989.0,Urban,Fair,Detached,236861
34663,2292,4.0,4.0,1,2007.0,Suburban,,Attached,324408
34664,4133,6.0,7.0,3,2016.0,Suburban,Fair,No,694374
34665,1703,2.0,3.0,1,1993.0,Downtown,Good,Yes,232252
34666,9032,12.0,12.0,1,2004.0,Downtown,Good,Detached,2949178
34667,1624,3.0,3.0,1,2007.0,Downtown,Good,No,345092
34668,5618,6.0,9.0,4,2018.0,Urban,Good,Attached,1667841
34669,3120,4.0,5.0,2,1961.0,Rural,Fair,Attached,240118
34670,7035,12.0,12.0,3,1966.0,Suburban,Fair,Attached,1554397
34671,6221,11.0,12.0,2,1990.0,Downtown,,Detached,4359423
34672,2051,4.0,6.0,7,1996.0,Urban,Excellent,Attached,980052
34673,2840,5.0,7.0,2,2017.0,Urban,Fair,No,531583
34674,2933,7.0,6.0,3,1964.0,Suburban,Fair,No,486018
34675,11277,12.0,12.0,1,1988.0,Downtown,,Yes,1385072
34676,1453,5.0,2.0,2,1973.0,Suburban,Excellent,Attached,288824
34677,8548,,12.0,3,2017.0,Urban,Good,Yes,1826513
34678,3471,6.0,6.0,3,1959.0,Urban,Good,No,430428
34679,4231,5.0,7.0,1,2011.0,Downtown,Poor,Yes,626190
34680,3620,5.0,5.0,4,1984.0,Rural,Good,Attached,700553
34681,7109,12.0,12.0,3,2017.0,Urban,Excellent,Yes,4489048
34682,13388,12.0,12.0,4,1959.0,Rural,Fair,Detached,2999697
34683,1407,3.0,3.0,2,1976.0,Urban,Good,Yes,162423
34684,1080,1.0,2.0,1,2014.0,Downtown,Poor,Detached,74448
34685,4973,8.0,9.0,3,2011.0,Downtown,Fair,No,1043470
34686,3852,5.0,6.0,2,2009.0,Urban,Good,Yes,993033
34687,2545,3.0,5.0,2,1971.0,Urban,Excellent,Attached,438024
34688,6042,12.0,12.0,1,1995.0,Downtown,Fair,Attached,2906726
34689,4943,6.0,8.0,4,1986.0,Downtown,Good,No,1490533
34690,3346,7.0,5.0,1,2010.0,Urban,Good,Attached,588001
34691,2808,4.0,5.0,3,1955.0,Suburban,Fair,Detached,300343
34692,2062,4.0,2.0,1,2000.0,Downtown,Fair,No,402929
34693,1643,3.0,2.0,3,1952.0,Urban,Poor,Attached,134003
34694,1684,4.0,4.0,2,1987.0,Urban,Poor,No,135121
34695,15000,12.0,12.0,3,1987.0,Urban,Excellent,Attached,5000000
34696,8506,12.0,12.0,3,1976.0,Urban,Fair,Attached,1948666
34697,3469,2.0,5.0,1,2009.0,Downtown,Fair,Yes,549718
34698,2322,3.0,3.0,1,1991.0,Rural,Fair,Detached,208869
34699,4305,5.0,6.0,2,2017.0,Downtown,Excellent,Attached,1693699
34700,2918,5.0,4.0,1,1958.0,Downtown,Fair,No,139618
34701,5221,8.0,9.0,4,2015.0,Urban,Poor,Detached,1638766
34702,560,1.0,1.0,1,2014.0,Downtown,Good,No,141306
34703,3900,6.0,6.0,3,1946.0,Rural,Poor,Attached,491683
34704,5463,10.0,10.0,3,1982.0,Urban,Fair,Attached,2656750
34705,3005,6.0,7.0,4,1988.0,Urban,Fair,Attached,1101936
34706,7163,12.0,12.0,4,1943.0,Rural,Fair,Detached,1803029
34707,11657,,12.0,2,1971.0,Urban,Fair,Attached,1107922
34708,1270,2.0,2.0,1,1962.0,Suburban,Good,Attached,118293
34709,4329,6.0,7.0,1,1999.0,Downtown,Excellent,Detached,1663238
34710,1922,3.0,4.0,1,1987.0,Downtown,Poor,No,119291
34711,4667,9.0,10.0,4,1961.0,Urban,Good,No,1194307
34712,1326,5.0,5.0,1,2000.0,Rural,Good,Detached,291879
34713,5806,10.0,11.0,4,,Urban,Good,,2479103
34714,3126,4.0,5.0,1,1983.0,Downtown,Good,No,769982
34715,1670,2.0,2.0,2,2012.0,Rural,Poor,Detached,101131
34716,2166,3.0,3.0,1,1951.0,Urban,Poor,Attached,101763
34717,12902,12.0,12.0,4,2010.0,Urban,Good,Attached,5000000
34718,3504,5.0,6.0,2,2014.0,Rural,Good,Detached,487547
34719,1437,3.0,4.0,1,2014.0,Urban,Good,No,253266
34720,1491,2.0,2.0,1,2020.0,Urban,Good,Attached,404454
34721,3972,6.0,5.0,4,1985.0,Suburban,Good,Attached,872030
34722,4163,7.0,7.0,4,1985.0,Rural,Poor,Detached,484987
34723,12190,12.0,12.0,3,2018.0,Rural,Excellent,Attached,2572850
34724,1392,3.0,5.0,1,2011.0,Rural,Good,Detached,243656
34725,6841,12.0,12.0,4,1981.0,Urban,Good,Attached,3221155
34726,2930,4.0,6.0,2,1966.0,Suburban,Poor,Attached,252852
34727,9335,,12.0,4,1988.0,Suburban,Good,Attached,2476563
34728,8612,12.0,12.0,2,1953.0,Downtown,Fair,Detached,1397251
34729,2044,2.0,2.0,1,2004.0,Urban,Good,Attached,777435
34730,15000,,12.0,4,1991.0,Urban,Excellent,,5000000
34731,2972,5.0,8.0,2,1994.0,Downtown,Poor,Yes,437054
34732,5622,9.0,11.0,4,2019.0,Rural,Excellent,Detached,2330845
34733,3432,6.0,6.0,5,1985.0,Downtown,Poor,No,591568
34734,8652,12.0,12.0,1,2020.0,Downtown,Excellent,Detached,5000000
34735,2772,3.0,5.0,4,,Urban,Good,Yes,756085
34736,1737,2.0,3.0,2,2023.0,Rural,Good,Detached,307246
34737,6487,12.0,12.0,2,1964.0,Downtown,Excellent,Attached,2361222
34738,3855,4.0,6.0,1,1979.0,Downtown,Good,Attached,637128
34739,3272,7.0,6.0,2,,Downtown,Good,No,1725701
34740,6900,12.0,12.0,4,,Suburban,Excellent,Attached,2416651
34741,1525,4.0,3.0,2,2018.0,Suburban,Excellent,Attached,548419
34742,2492,4.0,3.0,1,1968.0,Downtown,Poor,No,201294
34743,2860,5.0,6.0,4,1990.0,Urban,Good,No,601236
34744,4994,10.0,10.0,4,1996.0,Rural,Good,Detached,1484850
34745,6184,12.0,11.0,1,1955.0,Downtown,Good,Attached,1528399
34746,11272,12.0,12.0,4,1994.0,Urban,Poor,Detached,1998663
34747,5413,11.0,10.0,3,1961.0,Urban,Poor,Attached,1250867
34748,1350,3.0,3.0,1,2012.0,Rural,Good,Attached,142173
34749,3197,7.0,7.0,1,1957.0,Downtown,Fair,Attached,314597
34750,2360,3.0,4.0,2,2008.0,Urban,Good,Attached,538404
34751,1750,4.0,4.0,2,1990.0,Rural,,Detached,195883
34752,1246,2.0,2.0,1,1993.0,Urban,Poor,Yes,99652
34753,12697,,12.0,4,1978.0,Rural,Fair,Detached,2951376
34754,2717,5.0,6.0,4,1976.0,Rural,Fair,No,354044
34755,5063,8.0,8.0,4,1973.0,Urban,Poor,Attached,864982
34756,1878,1.0,2.0,1,1981.0,Downtown,,Detached,257800
34757,5627,9.0,11.0,4,1996.0,Urban,Good,Attached,1934630
34758,11653,12.0,12.0,4,1943.0,Urban,Fair,No,2890444
34759,4718,7.0,9.0,1,,Downtown,Poor,No,1151282
34760,1764,4.0,3.0,1,2010.0,Downtown,Good,No,389274
34761,717,2.0,2.0,1,2012.0,Urban,Good,No,115138
34762,4672,8.0,10.0,4,2014.0,Suburban,Excellent,Yes,1818572
34763,4933,7.0,7.0,4,1997.0,Urban,Good,Yes,1135528
34764,2225,5.0,5.0,2,1971.0,Downtown,Fair,No,325284
34765,1822,3.0,4.0,2,2007.0,Suburban,Fair,No,252479
34766,10757,12.0,12.0,4,1987.0,Rural,Poor,Attached,5000000
34767,3841,5.0,8.0,3,1996.0,Downtown,Good,Yes,1302075
34768,2565,6.0,4.0,2,1982.0,Urban,Poor,No,234588
34769,1960,3.0,3.0,1,1956.0,Downtown,Fair,Yes,47838
34770,9784,12.0,12.0,4,2002.0,Rural,Good,Yes,2777661
34771,3086,4.0,5.0,1,1988.0,Downtown,Excellent,No,936807
34772,724,1.0,1.0,1,1990.0,Rural,Fair,No,27675
34773,896,1.0,2.0,1,1988.0,Downtown,Good,,178939
34774,12280,12.0,12.0,2,,Downtown,Fair,Attached,4829876
34775,2466,5.0,4.0,1,1980.0,Downtown,Fair,No,186681
34776,5789,10.0,11.0,4,,Urban,Poor,Yes,1209832
34777,2252,3.0,4.0,2,1996.0,Suburban,Good,Attached,333570
34778,977,1.0,1.0,1,1998.0,Urban,Good,No,112858
34779,4082,8.0,8.0,4,2000.0,Suburban,Good,Detached,1252702
34780,2135,2.0,3.0,1,2022.0,Downtown,Excellent,Yes,934774
34781,2099,4.0,3.0,2,,Downtown,Excellent,No,741158
34782,1305,5.0,3.0,2,2002.0,Suburban,Good,Attached,295159
34783,4982,8.0,7.0,1,1965.0,Downtown,Fair,Attached,592763
34784,646,3.0,2.0,1,2007.0,Urban,Good,No,215602
34785,15000,12.0,12.0,2,1996.0,Downtown,,No,2256444
34786,9337,12.0,12.0,3,2019.0,Downtown,Good,Attached,2729810
34787,1876,4.0,4.0,2,2014.0,Urban,Good,Attached,316040
34788,1543,4.0,3.0,3,1995.0,Urban,Good,Attached,135765
34789,2047,3.0,6.0,2,2017.0,Downtown,Poor,Yes,335453
34790,2325,3.0,3.0,2,1982.0,Urban,Fair,Detached,210695
34791,5573,8.0,10.0,4,1976.0,Rural,Poor,Detached,1075618
34792,2066,4.0,4.0,1,1943.0,Downtown,Poor,No,93835
34793,3810,8.0,6.0,1,1983.0,Downtown,Good,No,763552
34794,2343,5.0,4.0,1,2014.0,Urban,Excellent,Yes,649800
34795,1454,2.0,4.0,1,1998.0,Urban,Good,Yes,328493
34796,4640,6.0,6.0,2,2001.0,Downtown,Fair,No,849769
34797,4807,5.0,8.0,1,2004.0,Downtown,Fair,Yes,935649
34798,1496,3.0,1.0,1,1955.0,Downtown,Fair,No,47199
34799,2738,4.0,6.0,3,2003.0,Urban,,No,298560
34800,3035,5.0,5.0,2,2017.0,Urban,Good,Detached,855898
34801,504,3.0,2.0,1,,Rural,Good,No,86047
